url,title,ministry,status,house,introduction_date,passed_ls,passed_rs,assent_date,type,short_title,bill_id,total_actions
https://prsindia.org/billtrack/the-arms-amendment-bill-2011,"The Arms (Amendment) Bill, 2011",Home Affairs,Introduced,Lok Sabha,,,,,Government,The Arms (Amendment) Bill,1854,5
https://prsindia.org/billtrack/the-constitution-scheduled-castes-order-amendment-bill-2016,"The Constitution (Scheduled Castes) Order (Amendment) Bill, 2016",Social Justice and Welfare,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Castes) Order (Amendment) Bill,1855,5
https://prsindia.org/billtrack/the-national-sports-university-ordinance-2018,"The National Sports University Ordinance, 2018",Law and Justice,Pending,Lok Sabha,,,,,Government,The National Sports University Ordinance,1856,5
https://prsindia.org/billtrack/the-juvenile-justice-care-and-protection-of-children-amendment-bill-2010,"The Juvenile Justice (Care and Protection of Children) Amendment Bill, 2010",Women and Child Development,Passed,Lok Sabha,,,,,Government,The Juvenile Justice (Care and Protection of Children) Amendment Bill,1857,5
https://prsindia.org/billtrack/the-viksit-bharat-–-guarantee-for-rozgar-and-ajeevika-mission-gramin-vb-–-g-ram-g-bill-2025,"The Viksit Bharat – Guarantee for Rozgar and Ajeevika Mission (Gramin) VB – G RAM G Bill, 2025",Agriculture and Farmers Welfare,Passed,Lok Sabha,,,,,Government,The Viksit Bharat – Guarantee for Rozgar and Ajeevika Mission (Gramin) VB – G RAM G Bill,1858,5
https://prsindia.org/billtrack/the-occupational-safety-health-and-working-conditions-code-2019,"The Occupational Safety, Health and Working Conditions Code, 2019",Labour and Employment,Withdrawn,Lok Sabha,,,,,Government,The Occupational Safety,1859,5
https://prsindia.org/billtrack/the-high-courts-alteration-of-names-bill-2016,"The High Courts (Alteration of Names) Bill, 2016",Law and Justice,Introduced,Lok Sabha,,,,,Government,The High Courts (Alteration of Names) Bill,1860,5
https://prsindia.org/billtrack/the-right-to-fair-compensation-and-transparency-in-land-acquisition-rehabilitation-and-resettlement-second-amendment-bill-2015,"The Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement (Second Amendment) Bill, 2015",Rural Development,Introduced,Lok Sabha,,,,,Government,The Right to Fair Compensation and Transparency in Land Acquisition,1861,5
https://prsindia.org/billtrack/the-commercial-courts-commercial-division-and-commercial-appellate-division-of-high-courts-amendment-ordinance-2018,"The Commercial Courts, Commercial Division and Commercial Appellate Division of High Courts (Amendment) Ordinance, 2018",Law and Justice,Pending,Rajya Sabha,,,,,Government,The Commercial Courts,1862,5
https://prsindia.org/billtrack/the-information-technology-rules-2011,"The Information Technology Rules, 2011",Communication and IT,Unknown,Unknown,,,,,Government,The Information Technology Rules,1863,5
https://prsindia.org/billtrack/the-tribunals-appellate-tribunals-and-other-authorities-conditions-of-service-bill-2014,"The Tribunals, Appellate Tribunals and Other Authorities (Conditions of Service) Bill, 2014",Law and Justice,Withdrawn,Rajya Sabha,,,,,Government,The Tribunals,1864,5
https://prsindia.org/billtrack/the-banking-regulation-amendment-bill-2007,"The Banking Regulation (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Banking Regulation (Amendment) Bill,1865,5
https://prsindia.org/billtrack/the-jammu-and-kashmir-reorganisation-amendment-ordinance-2021,"The Jammu and Kashmir Reorganisation (Amendment) Ordinance, 2021",Home Affairs,Unknown,Unknown,,,,,Government,The Jammu and Kashmir Reorganisation (Amendment) Ordinance,1866,5
https://prsindia.org/billtrack/the-jammu-and-kashmir-reorganisation-bill-2019,"The Jammu and Kashmir Reorganisation Bill, 2019",Home Affairs,Passed,Lok Sabha,,,,,Government,The Jammu and Kashmir Reorganisation Bill,1867,5
https://prsindia.org/billtrack/the-supreme-court-number-of-judges-amendment-bill-2019,"The Supreme Court (Number of Judges) Amendment Bill, 2019",Law and Justice,Passed,Lok Sabha,,,,,Government,The Supreme Court (Number of Judges) Amendment Bill,1868,5
https://prsindia.org/billtrack/the-commission-for-air-quality-management-in-national-capital-region-and-adjoining-areas-ordinance-2020,"The Commission for Air Quality Management in National Capital Region and Adjoining Areas Ordinance, 2020","Environment, Forests and Climate Change",Unknown,Unknown,,,,,Government,The Commission for Air Quality Management in National Capital Region and Adjoining Areas Ordinance,1869,5
https://prsindia.org/billtrack/the-enemy-property-amendment-and-validation-third-ordinance-2016,"The Enemy Property (Amendment and Validation) Third Ordinance, 2016",Law and Justice,Withdrawn,Unknown,,,,,Government,The Enemy Property (Amendment and Validation) Third Ordinance,1870,5
https://prsindia.org/billtrack/the-wild-life-protection-amendment-bill-2021,"The Wild Life (Protection) Amendment Bill, 2021","Environment, Forests and Climate Change",Passed,Lok Sabha,,,,,Government,The Wild Life (Protection) Amendment Bill,1871,5
https://prsindia.org/billtrack/the-pension-fund-regulatory-and-development-authority-bill-2011,"The Pension Fund Regulatory and Development Authority Bill, 2011",Finance,Passed,Lok Sabha,,,,,Government,The Pension Fund Regulatory and Development Authority Bill,1872,5
https://prsindia.org/billtrack/the-civil-liability-for-nuclear-damage-bill-2010,The Civil Liability for Nuclear Damage Bill 2010,Science and Technology,Passed,Lok Sabha,,,,,Government,The Civil Liability for Nuclear Damage Bill 2010,1873,5
https://prsindia.org/billtrack/the-national-housing-bank-amendment-bill-2012,"The National Housing Bank (Amendment) Bill, 2012",Finance,Introduced,Lok Sabha,,,,,Government,The National Housing Bank (Amendment) Bill,1874,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-amendment-ordinance-2017,"The Insolvency and Bankruptcy Code (Amendment) Ordinance, 2017",Law and Justice,Unknown,Unknown,,,,,Government,The Insolvency and Bankruptcy Code (Amendment) Ordinance,1875,5
https://prsindia.org/billtrack/the-national-institute-of-pharmaceutical-education-and-research-amendment-bill-2021,"The National Institute of Pharmaceutical Education and Research (Amendment) Bill, 2021",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The National Institute of Pharmaceutical Education and Research (Amendment) Bill,1876,5
https://prsindia.org/billtrack/the-union-territory-goods-and-services-tax-amendment-bill-2018,"The Union Territory Goods and Services Tax (Amendment) Bill, 2018",Finance,Pending,Lok Sabha,,,,,Government,The Union Territory Goods and Services Tax (Amendment) Bill,1877,5
https://prsindia.org/billtrack/the-bureau-of-indian-standards-bill-2015,"The Bureau of Indian Standards Bill, 2015",Consumer Affairs and Food Distribution,Passed,Lok Sabha,,,,,Government,The Bureau of Indian Standards Bill,1878,5
https://prsindia.org/billtrack/the-whistle-blowers-protection-amendment-bill-2015,"The Whistle Blowers Protection (Amendment) Bill, 2015","Personnel, Grievances and Pensions",Passed,Lok Sabha,,,,,Government,The Whistle Blowers Protection (Amendment) Bill,1879,5
https://prsindia.org/billtrack/the-indian-trusts-amendment-bill-2009,"The Indian Trusts (Amendment) Bill, 2009",,Introduced,Lok Sabha,,,,,Government,The Indian Trusts (Amendment) Bill,1880,5
https://prsindia.org/billtrack/the-homoeopathy-central-council-amendment-bill-2015,"The Homoeopathy Central Council (Amendment) Bill, 2015",Health,Withdrawn,Rajya Sabha,,,,,Government,The Homoeopathy Central Council (Amendment) Bill,1881,5
https://prsindia.org/billtrack/the-farm-laws-repeal-bill-2021,"The Farm Laws Repeal Bill, 2021",Agriculture and Farmers Welfare,Passed,Lok Sabha,,,,,Government,The Farm Laws Repeal Bill,1882,5
https://prsindia.org/billtrack/the-national-co-operative-development-corporation-amendment-bill-2012,"The National Co-operative Development Corporation (Amendment) Bill, 2012",Agriculture,Introduced,Lok Sabha,,,,,Government,The National Co-operative Development Corporation (Amendment) Bill,1883,5
https://prsindia.org/billtrack/the-governors-emoluments-allowances-and-privileges-amendment-bill-2008,"The Governors (Emoluments, Allowances and Privileges) Amendment Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Governors (Emoluments,1884,5
https://prsindia.org/billtrack/the-protection-of-children-from-sexual-offences-amendment-bill-2019-979,"The Protection of Children from Sexual Offences (Amendment) Bill, 2019",Women and Child Development,Passed,Lok Sabha,,,,,Government,The Protection of Children from Sexual Offences (Amendment) Bill,1885,5
https://prsindia.org/billtrack/the-electronic-delivery-of-services-bill-2011,"The Electronic Delivery of Services Bill, 2011",Communication and IT,Introduced,Lok Sabha,,,,,Government,The Electronic Delivery of Services Bill,1886,5
https://prsindia.org/billtrack/the-national-road-safety-and-traffic-management-board-bill-2010,"The National Road Safety and Traffic Management Board Bill, 2010",Roads,Introduced,Lok Sabha,,,,,Government,The National Road Safety and Traffic Management Board Bill,1887,5
https://prsindia.org/billtrack/the-banking-regulation-amendment-bill-2020-1054,"The Banking Regulation (Amendment) Bill, 2020",Finance,Passed,Lok Sabha,,,,,Government,The Banking Regulation (Amendment) Bill,1888,5
https://prsindia.org/billtrack/the-code-on-wages-2017,"The Code on Wages, 2017",Labour,Introduced,Lok Sabha,,,,,Government,The Code on Wages,1889,5
https://prsindia.org/billtrack/the-indian-trusts-amendment-bill-2015,"The Indian Trusts (Amendment) Bill, 2015",Finance,Passed,Lok Sabha,,,,,Government,The Indian Trusts (Amendment) Bill,1890,5
https://prsindia.org/billtrack/the-factories-amendment-bill-2016,"The Factories (Amendment) Bill, 2016",Labour,Pending,Lok Sabha,,,,,Government,The Factories (Amendment) Bill,1891,5
https://prsindia.org/billtrack/the-prohibition-of-electronic-cigarettes-production-manufacture-import-export-transport-sale-distribution-storage-and-advertisement-ordinance-2019,"[5].Advisory on Electronic Nicotine Delivery Systems including e-Cigarettes, Heat-Not-Burn devices, Vape, e-Sheesha, e-Nicotine Flavoured Hookah, Ministry of Health and Family Welfare, August 8, 2018,https://mohfw.gov.in/sites/default/files/ADVISORY%20ON%20ELECTRONIC%20NICOTINE%20DELIVERY%20SYSTEMS%20ENDS.pdf.",Law and Justice,Pending,Lok Sabha,,,,,Government,[5].Advisory on Electronic Nicotine Delivery Systems including e-Cigarettes,1892,5
https://prsindia.org/billtrack/the-securities-laws-amendment-bill-2014,"The Securities Laws (Amendment) Bill, 2014",Finance,Passed,Lok Sabha,,,,,Government,The Securities Laws (Amendment) Bill,1893,5
https://prsindia.org/billtrack/draft-information-technology-intermediaries-guidelines-amendment-rules-2018,Draft Information Technology [Intermediaries Guidelines (Amendment) Rules] 2018,,Unknown,Rajya Sabha,,,,,Government,Draft Information Technology [Intermediaries Guidelines (Amendment) Rules] 2018,1894,5
https://prsindia.org/billtrack/the-representation-of-the-people-second-amendment-and-validation-bill-2013,"The Representation of the People (Second Amendment and Validation) Bill, 2013",Law and Justice,Pending,Rajya Sabha,,,,,Government,The Representation of the People (Second Amendment and Validation) Bill,1895,5
https://prsindia.org/billtrack/the-sabka-bima-sabki-raksha-amendment-of-insurance-laws-bill-2025,"The Sabka Bima Sabki Raksha (Amendment of Insurance Laws) Bill, 2025",Finance,Passed,Lok Sabha,,,,,Government,The Sabka Bima Sabki Raksha (Amendment of Insurance Laws) Bill,1896,5
https://prsindia.org/billtrack/the-lokpal-and-lokayuktas-amendment-bill-2016,"The Lokpal and Lokayuktas (Amendment) Bill, 2016",Law and Justice,Passed,Lok Sabha,,,,,Government,The Lokpal and Lokayuktas (Amendment) Bill,1897,5
https://prsindia.org/billtrack/the-protection-of-children-from-sexual-offences-amendment-bill-2019,"The Protection of Children from Sexual Offences (Amendment) Bill, 2019",Women and Child Development,Introduced,Lok Sabha,,,,,Government,The Protection of Children from Sexual Offences (Amendment) Bill,1898,5
https://prsindia.org/billtrack/the-companies-bill-2008,"The Companies Bill, 2008",,Introduced,Lok Sabha,,,,,Government,The Companies Bill,1899,5
https://prsindia.org/billtrack/the-taxation-laws-amendment-bill-2025,"The Taxation Laws (Amendment) Bill, 2025",Finance,Passed,Lok Sabha,,,,,Government,The Taxation Laws (Amendment) Bill,1900,5
https://prsindia.org/billtrack/the-legal-metrology-bill-2008,"The Legal Metrology Bill, 2008",Consumer Affairs and Food Distribution,Passed,Lok Sabha,,,,,Government,The Legal Metrology Bill,1901,5
https://prsindia.org/billtrack/the-dam-safety-bill-2018,"The Dam Safety Bill, 2018","Water Resources, River Development and Ganga Rejuvenation",Introduced,Lok Sabha,,,,,Government,The Dam Safety Bill,1902,5
https://prsindia.org/billtrack/draft-rules-under-consumer-protection-act-2019,"Draft Rules under Consumer Protection Act, 2019",,Enacted,Unknown,,,,,Government,Draft Rules under Consumer Protection Act,1903,10
https://prsindia.org/billtrack/amendments-to-it-rules-2021,KEY ISSUES AND ANALYSIS,Communication and IT,Unknown,Unknown,,,,,Government,KEY ISSUES AND ANALYSIS,1904,5
https://prsindia.org/billtrack/the-copyright-amendment-bill-2010,The Copyright (Amendment) Bill 2010,Human Resource Development,Passed,Lok Sabha,,,,,Government,The Copyright (Amendment) Bill 2010,1905,5
https://prsindia.org/billtrack/the-trade-unions-amendment-bill-2019,"The Trade Unions (Amendment) Bill, 2019",,Introduced,Lok Sabha,,,,,Government,The Trade Unions (Amendment) Bill,1906,5
https://prsindia.org/billtrack/the-muslim-women-protection-of-rights-on-marriage-ordinance-2018,"The Muslim Women (Protection of Rights on Marriage) Ordinance, 2018",Law and Justice,Passed,Lok Sabha,,,,,Government,The Muslim Women (Protection of Rights on Marriage) Ordinance,1907,5
https://prsindia.org/billtrack/the-prasar-bharati-broadcasting-corporation-of-india-amendment-bill-2010,"The Prasar Bharati (Broadcasting Corporation of India) Amendment Bill, 2010",Information and Broadcasting,Passed,Lok Sabha,,,,,Government,The Prasar Bharati (Broadcasting Corporation of India) Amendment Bill,1908,5
https://prsindia.org/billtrack/the-tamil-nadu-legislative-council-bill-2010,"The Tamil Nadu Legislative Council Bill, 2010",Law and Justice,Passed,Lok Sabha,,,,,Government,The Tamil Nadu Legislative Council Bill,1909,5
https://prsindia.org/billtrack/the-electricity-amendment-bill-2005,"The Electricity (Amendment) Bill, 2005",,Passed,Lok Sabha,,,,,Government,The Electricity (Amendment) Bill,1910,5
https://prsindia.org/billtrack/the-national-commission-for-homoeopathy-amendment-bill-2021,"The National Commission for Homoeopathy (Amendment) Bill, 2021",AYUSH,Passed,Lok Sabha,,,,,Government,The National Commission for Homoeopathy (Amendment) Bill,1911,5
https://prsindia.org/billtrack/the-national-highways-authority-of-india-amendment-bill-2011,"The National Highways Authority of India (Amendment) Bill, 2011",Roads,Passed,Lok Sabha,,,,,Government,The National Highways Authority of India (Amendment) Bill,1912,5
https://prsindia.org/billtrack/the-labour-laws-exemption-from-furnishing-returns-and-maintaining-registers-by-certain-establishments-amendment-and-miscellaneous-provisions-bill-2005,"The Labour Laws (Exemption from Furnishing Returns and Maintaining Registers by Certain Establishments) Amendment and Miscellaneous Provisions Bill, 2005",,Withdrawn,Rajya Sabha,,,,,Government,The Labour Laws (Exemption from Furnishing Returns and Maintaining Registers by Certain Establishments) Amendment and Miscellaneous Provisions Bill,1913,5
